CL,1518413.466,692493.512,P30-16,88°-05′-21.24″, F4BR-A
P30-16/1,1518412.050,692496.060
P30-16/2,1518415.049,692495.960
P30-16/3,1518414.882,692490.963
P30-16/4,1518411.883,692491.063
CL,1518414.733,692531.491,P30-17,88°-05′-21.24″, F4BR-A
P30-17/1,1518413.317,692534.039
P30-17/2,1518416.316,692533.939
P30-17/3,1518416.149,692528.942
P30-17/4,1518413.150,692529.042
CL,1518416.067,692571.468,P30-18,88°-05′-21.24″, F4BR-A
P30-18/1,1518414.651,692574.017
P30-18/2,1518417.650,692573.917
P30-18/3,1518417.483,692568.920
P30-18/4,1518414.484,692569.020
CL,1518417.399,692611.446,P30-19,88°-05′-21.24″, F4BR-A
P30-19/1,1518415.983,692613.995
P30-19/2,1518418.982,692613.895
P30-19/3,1518418.815,692608.898
P30-19/4,1518415.816,692608.998
CL,1518418.734,692651.424,P30-20,88°-05′-21.24″, F4BR-A
P30-20/1,1518417.318,692653.973
P30-20/2,1518420.317,692653.872
P30-20/3,1518420.150,692648.875
P30-20/4,1518417.151,692648.975
CL,1518420.068,692691.402,P30-21,88°-05′-21.24″, F4BR-A
P30-21/1,1518418.652,692693.950
P30-21/2,1518421.651,692693.850
P30-21/3,1518421.484,692688.853
P30-21/4,1518418.485,692688.953
CL,1518421.400,692731.380,P30-22,88°-05′-21.24″, F4BR-A
P30-22/1,1518419.984,692733.928
P30-22/2,1518422.983,692733.828
P30-22/3,1518422.816,692728.831
P30-22/4,1518419.817,692728.931
CL,1518422.735,692771.357,P30-23,88°-05′-21.24″, F4BR-A
P30-23/1,1518421.319,692773.906
P30-23/2,1518424.318,692773.806
P30-23/3,1518424.151,692768.809
P30-23/4,1518421.152,692768.909
CL,1518424.069,692811.335,P30-24,88°-05′-21.24″, F4BR-A
P30-24/1,1518422.653,692813.884
P30-24/2,1518425.652,692813.784
P30-24/3,1518425.485,692808.786
P30-24/4,1518422.486,692808.886
CL,1518425.403,692851.313,P30-25,88°-05′-21.24″, F4BR-A
P30-25/1,1518423.987,692853.861
P30-25/2,1518426.986,692853.761
P30-25/3,1518426.819,692848.764
P30-25/4,1518423.820,692848.864
CL,1518426.735,692891.291,P30-26,88°-05′-21.24″, F4BR-A
P30-26/1,1518425.319,692893.839
P30-26/2,1518428.318,692893.739
P30-26/3,1518428.151,692888.742
P30-26/4,1518425.152,692888.842
CL,1518428.070,692931.268,P31-01,88°-05′-21.24″, F4BR-A
P31-01/1,1518426.654,692933.817
P31-01/2,1518429.653,692933.717
P31-01/3,1518429.486,692928.720
P31-01/4,1518426.487,692928.820
CL,1518429.404,692971.246,P31-02,88°-05′-21.24″, F4BR-A
P31-02/1,1518427.988,692973.795
P31-02/2,1518430.987,692973.695
P31-02/3,1518430.820,692968.697
P31-02/4,1518427.821,692968.797
CL,1518430.737,693011.224,P31-03,88°-05′-21.24″, F4BR-A
P31-03/1,1518429.321,693013.772
P31-03/2,1518432.320,693013.672
P31-03/3,1518432.153,693008.675
P31-03/4,1518429.154,693008.775
CL,1518432.071,693051.201,P31-04,88°-05′-21.24″, F4BR-A
P31-04/1,1518430.655,693053.750
P31-04/2,1518433.654,693053.650
P31-04/3,1518433.487,693048.653
P31-04/4,1518430.488,693048.753
CL,1518433.405,693091.179,P31-05,88°-05′-21.24″, F4BR-A
P31-05/1,1518431.989,693093.728
P31-05/2,1518434.988,693093.628
P31-05/3,1518434.821,693088.631
P31-05/4,1518431.822,693088.731
